id,name,type,entry_created,entry_updated,trend_description,industry,platform,is_active,trend_image
684,Chocoglazed Craze,Fast Food,9/15/25 20:34,9/30/25 4:56,"The Krispy Kreme Original Chocolate Glazed is making waves in the quick-serve world, and TikTok can’t get enough. Fans are lining up to capture the glossy, melt-in-your-mouth glaze dripping over the brand’s iconic fluffy doughnuts. The trend is all about indulgence—creators film the chocolate sheen catching the light, breaking open the pillowy centers, and giving first-bite reactions that sell pure joy. It’s nostalgia with a decadent twist, proving that when Krispy Kreme adds chocolate to its classic glaze, the internet agrees: it’s an irresistible upgrade worth the hype.",8,tiktok,0,template_trends/chocoglazed_craze.png
683,Falling into Style,Fashion,9/15/25 20:34,9/30/25 4:56,"As the air turns crisp and leaves scatter in shades of amber and gold, TikTok is embracing the season with a flood of fall outfit showcases. Creators are layering cozy knits, oversized scarves, structured coats, and boots that crunch against fallen leaves—curating looks that feel both polished and effortlessly seasonal. From warm neutrals to rich jewel tones, every outfit feels like a love letter to autumn. The trend is equal parts moodboard and runway, proving that fall fashion isn’t just about staying warm—it’s about making everyday streets feel like cinematic strolls.",6,tiktok,0,template_trends/falling_into_style.png
685,Burrow's Toe Blow,Sports News,9/15/25 20:35,9/30/25 4:56,"The sports world is buzzing as news breaks of Joe Burrow’s toe injury, sending shockwaves through NFL fans and fantasy leagues alike. On social feeds, clips and commentary dissect every moment—was it the field, the play, or just bad luck? TikTok creators are reacting with a mix of worry, memes, and hopeful predictions, while sports analysts weigh in on how it could affect the Bengals’ momentum this season. The trend highlights how even the smallest injury to a star QB can feel massive, proving that when Burrow limps, the whole football world holds its breath.",7,tiktok,0,template_trends/burrows_toe_blow.png
686,Framed by Daylight,Home Design,9/15/25 20:35,9/30/25 4:56,"The daylighting Crittall door trend is flooding home lifestyle feeds, proving that architecture can be both functional and poetic. These slim, black-framed glass doors let natural light pour through, creating bright, airy interiors while still offering definition and structure. The grid-like panes give a timeless, industrial-chic edge, balancing softness of daylight with bold design lines. From kitchens that glow in the morning sun to living spaces that feel more open and connected, Crittall doors are being celebrated as the perfect marriage of form and function—inviting warmth, clarity, and modern elegance into the home.",4,tiktok,0,template_trends/framed_by_daylight.png
687,Channeling Tate McRae,Dance Trend,9/15/25 20:36,9/30/25 4:56,"Tate McRae’s latest release has become more than just a song—it’s a full-on TikTok dance wave. Creators are “channeling Tate” with sharp, emotive choreography that mirrors her signature mix of vulnerability and edge. The trend thrives on attitude, precision, and a touch of dramatics, with dancers using every beat drop to showcase both style and storytelling. It’s not just about hitting the moves—it’s about embodying Tate’s raw energy, making the dance feel like a personal performance on everyone’s For You Page.",5,tiktok,0,template_trends/channeling_tate_mcrae.png
689,Dead Romantics,Book,9/15/25 20:36,9/30/25 4:56,"On BookTok, Ashley Poston’s The Dead Romantics is enchanting readers with its unique mix of grief, love, and a touch of the supernatural. Creators are swooning over the heartfelt storytelling, where ghostly encounters intertwine with second-chance romance, making it both tender and whimsical. Aesthetic edits highlight moody candlelight, stacks of romance novels, and soft, melancholic soundtracks, capturing the book’s bittersweet charm. The trend celebrates it as the perfect read for anyone who believes love can transcend even the boundaries of life and death.",2,tiktok,0,template_trends/dead_romantics.png
688,Surrealskin Natural Foundation,Makeup,9/15/25 20:36,9/30/25 4:56,"The SurrealSkin Natural Finish Foundation has become the beauty world’s new obsession, trending for its ability to blur the line between makeup and skin. TikTok creators are raving about its lightweight, second-skin feel that leaves a radiant, natural finish—like your complexion, only dreamier. With its buildable coverage and hydrating formula, it’s the go-to for that “I woke up like this” glow, perfect for both minimalists and glam enthusiasts. The viral buzz celebrates how it enhances skin without masking it, embodying the modern beauty ethos: effortless, breathable, and beautifully surreal.",1,tiktok,0,template_trends/surrealskin_natural_foundation.png
691,Brandy Melville's Brand Hauls,Fashion Item,9/15/25 20:37,9/30/25 4:56,"The Brandy Melville haul trend is taking over fashion feeds as creators showcase their latest finds from the cult-favorite brand. TikTokers are laying out pastel cardigans, oversized hoodies, baby tees, and flowy skirts, pairing them with minimalist gold jewelry and soft filter aesthetics. The videos often feel like a peek inside a dream closet—casual yet effortlessly cool. Whether it’s try-on hauls, styling tips, or closet restocks, fans are leaning into Brandy’s signature mix of comfort and trendiness. The trend thrives on that mix of “everyday wearable” and “model-off-duty chic,” making each haul feel like an aesthetic mood board in motion.",6,tiktok,0,template_trends/brandy_melvilles_brand_hauls.png
692,Caramel Carnival Churro,Fastfood Menu,9/15/25 20:37,9/30/25 4:56,"Cold Stone Creamery’s Caramel Carnival Churro has TikTok buzzing with sugar-dusted delight. This trend showcases swirls of creamy caramel ice cream layered with crunchy churro bites, ribbons of golden caramel, and a hint of cinnamon spice that feels like a fiesta in every scoop. Creators are posting satisfying spoon dives, dripping caramel pulls, and reactions that scream instant comfort-dessert bliss. It’s indulgent, fun, and over-the-top in the best way—proving that when churros meet ice cream, the internet happily joins the carnival.",8,tiktok,0,template_trends/caramel_carnival_churro.png
690,Crispy Cravings,Food Recipe,9/15/25 20:37,9/30/25 4:56,"The internet is biting into the crispy chicken sandwich craze, and it’s louder than ever. Perfectly golden, crunchy breading wrapped around juicy, tender chicken, tucked inside pillowy buns with just the right touch of sauce and toppings—this simple staple has gone viral as the ultimate comfort food flex. From fast food counters to homemade creations, creators are showing off their crunch factor with dramatic bites and slow-motion pulls that make every sandwich feel like a star. It’s not just lunch—it’s a viral obsession that proves the crispier, the better.",3,tiktok,0,template_trends/crispy_cravings.png
693,Broncos’ Fourth-Quarter Collapse,Sports News,9/15/25 20:38,9/30/25 4:56,"The Denver Broncos’ latest game has gone viral for all the wrong reasons—fans can’t stop talking about the disappointing loss caused by costly fourth-quarter mistakes. From turnovers to missed opportunities, TikTok and sports feeds are filled with highlight reels breaking down the unraveling, paired with frustrated fan reactions and fiery commentary. Memes capture the heartbreak of watching a winnable game slip away, while analysts point to discipline and execution as the culprits. This trend is less about the scoreboard and more about the sting of watching victory vanish in the final minutes.",7,tiktok,0,template_trends/broncos_fourth-quarter_collapse.png
694,I Need Your Love Dance Trend,Dance Trend,9/15/25 20:38,9/30/25 4:56,"Spain’s TikTok scene is pulsing with energy thanks to the I Need Your Love dance trend. Set to the hypnotic beat of the track, creators are syncing fluid hand motions with sharp footwork, often filmed against neon lights, city streets, or vibrant party backdrops. The choreography strikes a balance between sultry and upbeat, making it both captivating and highly repeatable. Groups of friends, solo dancers, and even seasoned choreographers are joining in, transforming the trend into a viral showcase of rhythm, style, and Spanish nightlife vibes.",5,tiktok,0,template_trends/i_need_your_love_dance_trend.png
695,Scooby-Doo Spooky Surprise at BK,FastFood Item,9/17/25 1:24,10/7/25 17:21,"Burger King is serving up Halloween fun with a limited-edition Scooby-Doo toy. Fans are loving the spooky unboxings and throwback vibes, making every meal feel like a mystery to solve.",8,tiktok,0,template_trends/scooby-doo_spooky_surprise_at_bk.png
696,When Did You Get Hot? Glow-Up Trend,Transition,9/17/25 1:24,9/17/25 1:24,"Creators lip-sync to Sabrina Carpenter’s “When Did You Get Hot” before pulling off a slick transition into a glamorous, attractive look. It’s all about the surprise factor—one moment casual, the next moment drop-dead gorgeous.",5,tiktok,0,
697,HausLabs Contour Stick Hype,Makeup Product,9/17/25 1:25,10/7/25 17:21,"TikTok is buzzing over the new HausLabs Contour Stick, with beauty lovers raving about its smooth blend and sculpting power. Tutorials and first-impression videos are fueling the hype, making it a must-try for anyone chasing that flawless, snatched look.",1,tiktok,0,template_trends/hauslabs_contour_stick_hype.png
699,Chris Wilder’s Sheffield United Comeback,Sports News,9/17/25 1:26,10/7/25 17:21,"Sheffield United fans are buzzing as Chris Wilder returns as manager, bringing back the coach who once led the club to Premier League success. On TikTok, supporters are sharing nostalgic highlights, hopeful reactions, and memes celebrating the Blades’ new chapter.",7,tiktok,0,template_trends/chris_wilders_sheffield_united_comeback_JMEEuam.png
698,M&S Christmas Cravings,Holliday Food,9/17/25 1:26,10/7/25 17:21,"Marks & Spencer’s holiday food range is trending as shoppers flock to stores to try festive snacks, meals, and treats. TikTok creators are sharing taste tests and reviews, making M&S a go-to stop for the season’s must-try Christmas flavors.",3,tiktok,0,template_trends/ms_christmas_cravings.png
701,Fall in Love with the Cinch Waist,Fashion Style,9/17/25 1:27,10/7/25 17:21,"TikTok fashionistas are embracing the cinch waist look this fall, styling cozy layers that highlight a flattering silhouette. The trend blends comfort and elegance, making it a go-to for effortless seasonal outfits.",6,tiktok,0,template_trends/fall_in_love_with_the_cinch_waist.png
700,Mackenzie-Childs’ Rattan Pumpkin Craze,Home Decor,9/17/25 1:27,10/7/25 17:21,"Home enthusiasts on TikTok are falling for the Mackenzie-Childs Rattan Pumpkin, a chic twist on classic fall décor. Blending rustic texture with designer charm, it’s trending as the perfect statement piece for cozy autumn styling.",4,tiktok,0,template_trends/mackenzie-childs_rattan_pumpkin_craze.png
702,Home Diaries,Home Lifestyle Content,9/17/25 2:20,10/7/25 17:21,"In this home lifestyle trend, creators are turning their daily routines into cinematic “home diaries,” capturing slow mornings, cozy corners, and the quiet beauty of everyday life. With soft lighting, ambient music, and carefully framed shots, these videos feel like little love letters to the simple comforts of home. From brewing coffee to watering plants, each clip transforms ordinary moments into soothing visuals that celebrate mindfulness and intentional living, making home diaries the new form of digital journaling.",4,tiktok,0,template_trends/home_diaries.png
